CUSTOMER_ID|CARD_ID|OPENING_DATE|EXPIRY_DATE|CLOSING_DATE|CLOSING_REASON
"C118076"|"PC10005368"|2007-03-29|2014-03-31||""
"C118075"|"PC10005369"|1995-06-11|2014-06-30||""
"C118074"|"PC10005370"|2001-07-25|2014-08-31||""
"C118073"|"PC10005371"|1994-01-20|2014-03-31||""
"C118072"|"PC10005372"|2008-10-08|2015-10-31||""
"C118071"|"PC10005373"|2008-10-26|2015-10-31||""
"C118070"|"PC10005374"|2009-05-14|2016-05-31||""
"C118069"|"PC10005375"|2009-03-21|2014-03-31||""
"C118069"|"PC10005376"|1994-04-21|2014-04-30||""
"C118068"|"PC10005377"|2005-09-09|2014-09-30||""
"C118067"|"PC10005378"|1995-11-17|2014-02-28||""
"C118066"|"PC10005379"|1996-12-04|2015-12-31||""
"C118065"|"PC10005380"|1996-10-03|2014-06-30||""
"C118064"|"PC10005381"|2004-06-30|2014-06-30||""
"C118063"|"PC10005382"|1998-12-18|2013-12-31||""
"C118062"|"PC10005383"|2001-06-22|2015-06-30||""
"C118061"|"PC10005384"|1998-07-12|2015-07-31||""
"C118060"|"PC10005385"|2003-06-25|2014-12-31||""
"C118059"|"PC10005386"|1999-02-10|2014-07-31||""
"C118058"|"PC10005387"|2006-06-28|2016-06-30||""
"C118058"|"PC10005388"|2004-03-05|2014-03-31||""
"C118057"|"PC10005389"|2011-01-20|||""
"C118056"|"PC10005390"|2005-06-10|2014-06-30||""
"C118055"|"PC10005391"|1999-01-27|2016-04-30||""
"C118054"|"PC10005392"|2000-03-09|2014-03-31||""
"C118053"|"PC10005393"|2008-03-15|2015-03-31||""
"C118052"|"PC10005394"|1995-07-26|2015-07-31||""
"C118052"|"PC10005395"|1994-12-17|2016-07-31||""
"C118051"|"PC10005396"|2000-10-05|2013-10-31||""
"C118050"|"PC10005397"|2009-07-23|2016-07-31||""
"C118049"|"PC10005398"|2007-06-26|2014-06-30||""
"C118048"|"PC10005399"|2003-10-30|2014-02-28||""
"C118047"|"PC10005400"|2008-06-07|2015-06-30||""
"C118046"|"PC10005401"|2007-06-27|2014-06-30||""
"C118045"|"PC10005402"|2002-07-26|2016-07-31|2013-06-04|"VOL_CHURN"
"C118044"|"PC10005403"|2010-04-18|2014-04-30||""
"C118043"|"PC10005404"|2007-06-28|2014-06-30||""
"C118042"|"PC10005405"|1997-12-17|2013-12-31||""
"C118041"|"PC10005406"|2010-10-24|2014-10-31||""
"C118040"|"PC10005407"|2006-10-05|2014-08-31||""
"C118039"|"PC10005408"|2008-10-25|2015-10-31||""
"C118038"|"PC10005409"|2009-03-21|2014-03-31|2013-03-17|"VOL_CHURN"
"C118038"|"PC10005410"|2006-07-21|2016-07-31||""
"C118038"|"PC10005411"|2006-02-04|||""
"C118037"|"PC10005412"|2010-09-11|2014-09-30||""
"C118036"|"PC10005413"|2005-06-10|2014-09-30||""
"C118035"|"PC10005414"|2010-06-10|2014-06-30|2013-04-14|"VOL_CHURN"
"C118034"|"PC10005415"|2001-08-04|2014-08-31||""
"C118033"|"PC10005416"|2003-06-25|2014-06-30||""
"C118032"|"PC10005417"|2006-12-24|2013-12-31||""
"C118031"|"PC10005418"|2005-05-22|2016-04-30||""
"C118030"|"PC10005419"|2009-03-21|2014-03-31||""
"C118029"|"PC10005420"|2006-04-29|2014-01-31||""
"C118028"|"PC10005421"|2001-12-13|2013-11-30||""
"C118027"|"PC10005422"|2011-08-03|2015-08-31||""
"C118027"|"PC10005423"|2006-09-10|2013-09-30||""
"C118026"|"PC10005424"|2000-07-26|2015-05-31|2013-04-03|"VOL_CHURN"
"C118025"|"PC10005425"|2000-06-14|2015-06-30||""
"C118024"|"PC10005426"|1996-10-04|2014-03-31||""
"C118023"|"PC10005427"|1999-03-02|2014-09-30||""
"C118022"|"PC10005428"|2007-04-24|2013-05-31|2013-06-16|"VOL_CHURN"
"C118022"|"PC10005429"|2006-04-05|2016-04-30|2013-06-05|"VOL_CHURN"
"C118021"|"PC10005430"|2006-02-05||2013-05-20|"VOL_CHURN"
"C118020"|"PC10005431"|2007-08-16|2016-02-28||""
"C118019"|"PC10005432"|2006-09-06|2013-09-30||""
"C118018"|"PC10005433"|1999-05-05|2016-02-28||""
"C118017"|"PC10005434"|2004-09-04|2013-09-30||""
"C118016"|"PC10005435"|2010-06-19|2014-06-30||""
"C118015"|"PC10005436"|2010-12-16|2014-12-31||""
"C118014"|"PC10005437"|2002-03-16|2014-06-30||""
"C118013"|"PC10005438"|2003-02-13|2014-04-30||""
"C118012"|"PC10005439"|2009-03-04|2014-03-31||""
"C118011"|"PC10005440"|2003-12-02|2015-07-31||""
"C118010"|"PC10005441"|2007-09-06|2014-09-30||""
"C118009"|"PC10005442"|1994-10-16|2014-03-31||""
"C118008"|"PC10005443"|2004-09-24|2014-11-30||""
"C118007"|"PC10005444"|1995-04-01|2014-04-30||""
"C118006"|"PC10005445"|2002-05-02|2014-04-30||""
"C118005"|"PC10005446"|2000-03-26|2014-01-31||""
"C118004"|"PC10005447"|2002-09-06|2013-09-30||""
"C118003"|"PC10005448"|1993-12-12|2014-09-30||""
"C118002"|"PC10005449"|2007-06-27|2014-06-30||""
"C118001"|"PC10005450"|1994-08-08|2015-05-31||""
"C118000"|"PC10005451"|1999-12-02|2014-12-31||""
"C117999"|"PC10005452"|1999-03-09|2014-03-31||""
"C117998"|"PC10005453"|2001-06-09|2015-06-30|2012-08-28|"VOL_CHURN"
"C117997"|"PC10005454"|2002-09-26|2014-04-30||""
"C117996"|"PC10005455"|2010-07-14|2014-07-31||""
"C117995"|"PC10005456"|2005-12-18|2014-12-31||""
"C117994"|"PC10005457"|1997-01-19|2014-01-31||""
"C117993"|"PC10005458"|2005-04-06|2014-04-30||""
"C117992"|"PC10005459"|2005-06-03|2014-06-30||""
"C117991"|"PC10005460"|1997-02-12|2014-02-28||""
"C117990"|"PC10005461"|1992-12-03|2013-09-30||""
"C117989"|"PC10005462"|2006-10-15|2013-10-31||""
"C117988"|"PC10005463"|2007-08-30|2014-08-31||""
"C117987"|"PC10005464"|2006-08-10|2013-08-31||""
"C117986"|"PC10005465"|2005-08-28|2014-08-31|2013-05-21|"VOL_CHURN"
"C117986"|"PC10005466"|1997-02-14|||""
"C117985"|"PC10005467"|2010-05-06|2014-05-31||""
"C117984"|"PC10005468"|1996-04-07|2014-12-31||""
"C117983"|"PC10005469"|1999-01-27|2014-07-31||""
"C117982"|"PC10005470"|2007-05-12|2013-11-30||""
"C117981"|"PC10005471"|1999-02-10|2014-07-31||""
"C117980"|"PC10005472"|2003-06-07|2014-08-31||""
"C117979"|"PC10005473"|2002-02-02|2014-12-31||""
"C117978"|"PC10005474"|2005-06-04|2014-06-30||""
"C117977"|"PC10005475"|2005-06-03|2014-06-30||""
"C117976"|"PC10005476"|1995-09-10|2014-09-30||""
"C117975"|"PC10005477"|2005-08-04|2014-08-31||""
"C117974"|"PC10005478"|2011-04-19|2015-06-30||""
"C117973"|"PC10005479"|1996-04-12|2014-04-30||""
"C117972"|"PC10005480"|2003-06-25|2014-06-30||""
"C117971"|"PC10005481"|2009-03-04|2014-03-31||""
"C117970"|"PC10005482"|1999-04-08|2015-04-30||""
"C117969"|"PC10005483"|1997-05-21|2014-05-31||""
"C117968"|"PC10005484"|1997-02-15|2014-02-28||""
"C117967"|"PC10005485"|2001-10-11|2014-11-30||""
"C117966"|"PC10005486"|2004-08-05|2013-12-31||""
"C117965"|"PC10005487"|1999-09-29|2014-09-30|2013-05-16|"VOL_CHURN"
"C117964"|"PC10005488"|1996-07-28|2014-06-30||""
"C117963"|"PC10005489"|1998-08-01|2014-08-31||""
"C117962"|"PC10005490"|2011-01-26|2015-01-31||""
"C117961"|"PC10005491"|2010-09-04|2014-09-30||""
"C117960"|"PC10005492"|2002-02-28|2014-02-28||""
"C117959"|"PC10005493"|2011-04-29|2015-04-30||""
"C117958"|"PC10005494"|2003-10-17|2014-10-31||""
"C117957"|"PC10005495"|2003-07-19|2014-07-31||""
"C117956"|"PC10005496"|1998-08-05|2016-03-31||""
"C117955"|"PC10005497"|2009-02-04|2016-02-28||""
"C117955"|"PC10005498"|2007-06-26|2014-06-30||""
"C117954"|"PC10005499"|1998-01-04|2016-07-31||""
"C117953"|"PC10005500"|1998-01-17|2014-02-28||""
"C117952"|"PC10005501"|2004-06-13|2014-06-30||""
"C117951"|"PC10005502"|1998-07-06|2014-06-30|2013-04-10|"VOL_CHURN"
"C117950"|"PC10005503"|2009-03-21|2014-03-31|2013-05-20|"VOL_CHURN"
"C117950"|"PC10005504"|2003-04-11|2014-04-30||""
"C117949"|"PC10005505"|1995-07-15|2015-07-31||""
"C117949"|"PC10005506"|2006-05-28|2016-02-28||""
"C117948"|"PC10005507"|2007-05-04|2014-05-31||""
"C117947"|"PC10005508"|2000-11-18|2013-11-30||""
"C117946"|"PC10005509"|2004-09-17|2015-04-30||""
"C117945"|"PC10005510"|2009-03-04|2014-03-31||""
"C117944"|"PC10005511"|1999-03-02|2013-08-31||""
"C117943"|"PC10005512"|2010-04-22|2014-04-30||""
"C117942"|"PC10005513"|2001-11-09|2014-11-30||""
"C117941"|"PC10005514"|1998-06-04|2014-06-30||""
"C117940"|"PC10005515"|2011-06-08|2015-07-31|2013-02-07|"VOL_CHURN"
"C117939"|"PC10005516"|2006-04-19|2016-04-30||""
"C117938"|"PC10005517"|2008-10-22|2016-07-31||""
"C117937"|"PC10005518"|2002-09-05|2013-09-30||""
"C117937"|"PC10005519"|2009-03-21|2014-03-31|2013-03-15|"VOL_CHURN"
"C117936"|"PC10005520"|2009-05-20|2016-05-31|2013-05-09|"VOL_CHURN"
"C117935"|"PC10005521"|2006-12-20|2013-12-31||""
"C117934"|"PC10005522"|2007-06-27|2014-06-30||""
"C117933"|"PC10005523"|1999-02-10|2014-07-31|2013-03-08|"VOL_CHURN"
"C117932"|"PC10005524"|1994-09-29|2014-06-30||""
"C117931"|"PC10005525"|2002-11-15|2013-11-30||""
"C117930"|"PC10005526"|2004-12-15|2015-11-30||""
"C117929"|"PC10005527"|2006-12-20|2013-12-31||""
"C117928"|"PC10005528"|2012-01-27|2016-01-31||""
"C117927"|"PC10005529"|2011-07-21|2015-07-31|2013-02-06|""
"C117926"|"PC10005530"|1999-01-27|2014-06-30||""
"C117925"|"PC10005531"|2001-01-17|2014-01-31||""
"C117924"|"PC10005532"|2004-12-12|2013-12-31||""
"C117923"|"PC10005533"|1999-03-02|2014-09-30||""
"C117922"|"PC10005534"|2004-03-19|2014-03-31||""
"C117921"|"PC10005535"|2005-01-20|2014-01-31||""
"C117920"|"PC10005536"|1999-02-10|2014-07-31||""
"C117919"|"PC10005537"|1997-03-08|2014-03-31||""
"C117918"|"PC10005538"|2005-09-23|2014-09-30|2013-02-15|"INVOL_CHURN"
"C117917"|"PC10005539"|1996-12-04|2015-12-31||""
"C117916"|"PC10005540"|2008-10-08|2015-10-31||""
"C117915"|"PC10005541"|1993-06-30|2014-06-30||""
"C117914"|"PC10005542"|2006-11-29|2013-11-30||""
"C117913"|"PC10005543"|2006-05-10|2016-05-31||""
"C117913"|"PC10005544"|2006-05-17|2016-05-31||""
"C117912"|"PC10005545"|2007-06-07|2014-06-30||""
"C117912"|"PC10005546"|2003-01-18|2014-01-31||""
"C117911"|"PC10005547"|2010-08-27|2014-08-31||""
"C117910"|"PC10005548"|2004-07-01|2016-01-31||""
"C117910"|"PC10005549"|2007-06-20|2014-06-30||""
"C117909"|"PC10005550"|2011-01-14|2015-01-31||""
"C117908"|"PC10005551"|2008-10-24|2015-10-31||""
"C117907"|"PC10005552"|2006-04-15|2016-04-30||""
"C117906"|"PC10005553"|2010-02-24|2014-02-28||""
"C117905"|"PC10005554"|1998-12-04|2013-12-31||""
"C117904"|"PC10005555"|2010-01-30|2014-01-31||""
"C117903"|"PC10005556"|1993-08-09|2015-08-31||""
"C117902"|"PC10005557"|1999-02-10|2014-05-31||""
"C117901"|"PC10005558"|1999-03-02|2014-09-30|2013-01-27|"VOL_CHURN"
"C117900"|"PC10005559"|1999-03-02|2014-09-30||""
"C117899"|"PC10005560"|1995-08-17|2014-08-31||""
"C117899"|"PC10005561"|2009-09-17|2013-09-30||""
"C117898"|"PC10005562"|1999-03-02|2014-09-30||""
"C117898"|"PC10005563"|1997-05-19|2015-05-31||""
"C117897"|"PC10005564"|2003-07-02|2014-07-31||""
"C117896"|"PC10005565"|1999-03-02|2014-09-30|2013-01-17|"VOL_CHURN"
"C117895"|"PC10005566"|1995-08-01|2015-08-31||""
"C117894"|"PC10005567"|1998-04-13|2014-05-31||""
"C117893"|"PC10005568"|2002-08-04|2013-08-31||""
"C117892"|"PC10005569"|2011-09-20|2015-09-30||""
"C117891"|"PC10005570"|1999-03-02|2016-07-31||""
"C117890"|"PC10005571"|2007-01-21|2014-01-31||""
"C117889"|"PC10005572"|1995-11-05|2014-02-28||""
"C117888"|"PC10005573"|2001-11-17|2014-11-30|2013-06-11|"VOL_CHURN"
"C117887"|"PC10005574"|1994-02-04|2016-01-31||""
"C117886"|"PC10005575"|2008-02-12|||""
"C117885"|"PC10005576"|2006-10-25|2013-10-31||""
"C117884"|"PC10005577"|1993-11-22|2014-02-28|2013-04-23|"VOL_CHURN"
"C117883"|"PC10005578"|2000-08-24|2016-08-31||""
"C117882"|"PC10005579"|1997-07-06|2014-06-30||""
"C117881"|"PC10005580"|2009-01-16|2016-01-31||""
"C117880"|"PC10005581"|2009-05-15|2016-05-31|2013-03-05|"VOL_CHURN"
"C117880"|"PC10005582"|2007-03-02|2014-03-31||""
"C117879"|"PC10005583"|2010-01-09|2014-01-31||""
"C117878"|"PC10005584"|2004-07-31|2014-07-31||""
"C117878"|"PC10005585"|2004-07-31|2014-07-31||""
"C117877"|"PC10005586"|1993-03-13|2014-06-30||""
"C117876"|"PC10005587"|1996-02-11|2014-02-28||""
"C117875"|"PC10005588"|2004-06-12|2014-06-30||""
"C117875"|"PC10005589"|2003-03-20|2014-03-31||""
"C117874"|"PC10005590"|2003-11-15|2014-11-30||""
"C117873"|"PC10005591"|1995-11-12|2014-11-30||""
"C117872"|"PC10005592"|2006-01-21|2015-01-31||""
"C117871"|"PC10005593"|1999-09-18|2015-03-31||""
"C117870"|"PC10005594"|2005-02-24|2014-02-28||""
"C117869"|"PC10005595"|2007-09-11|2014-09-30||""
"C117868"|"PC10005596"|1999-06-05|2015-06-30||""
"C117867"|"PC10005597"|2001-12-02|2014-12-31||""
"C117866"|"PC10005598"|1998-04-11|2014-04-30||""
"C117865"|"PC10005599"|1998-01-16|2014-10-31||""
"C117865"|"PC10005600"|1996-07-03|2015-07-31||""
"C117864"|"PC10005601"|2002-02-06|2014-02-28||""
"C117863"|"PC10005602"|1997-07-12|||""
"C117862"|"PC10005603"|2000-06-30|2015-06-30||""
"C117861"|"PC10005604"|1993-07-23|2014-04-30||""
"C117860"|"PC10005605"|2003-02-08|2014-02-28|2012-10-02|"VOL_CHURN"
"C117860"|"PC10005606"|2006-04-07|2016-04-30||""
"C117859"|"PC10005607"|1999-10-19|2014-10-31||""
"C117858"|"PC10005608"|1999-06-23|2014-06-30||""
"C117857"|"PC10005609"|2002-05-30|2014-05-31||""
"C117856"|"PC10005610"|2007-12-21|2016-05-31||""
"C117855"|"PC10005611"|1999-03-02|2014-09-30||""
"C117854"|"PC10005612"|2009-03-21|2014-03-31||""
"C117853"|"PC10005613"|1994-02-11|2014-11-30||""
"C117852"|"PC10005614"|1996-03-16|2014-03-31||""
"C117851"|"PC10005615"|2005-06-10|2014-06-30||""
"C117850"|"PC10005616"|2008-06-06|2015-06-30||""
"C117849"|"PC10005617"|2007-06-29|2014-06-30||""
"C117848"|"PC10005618"|2007-08-09|2014-08-31||""
"C117847"|"PC10005619"|2007-09-04|2014-09-30||""
"C117846"|"PC10005620"|2010-11-25|2014-11-30|2013-03-25|"VOL_CHURN"
"C117845"|"PC10005621"|2005-12-10|2014-02-28||""
"C117844"|"PC10005622"|1992-07-16|2015-08-31||""
"C117843"|"PC10005623"|1999-03-02|2014-09-30||""
"C117842"|"PC10005624"|2005-09-22|2014-09-30||""
"C117841"|"PC10005625"|2009-03-04|2014-03-31||""
"C117840"|"PC10005626"|2004-04-18|2015-01-31||""
"C117839"|"PC10005627"|2011-07-07|2015-07-31||""
"C117838"|"PC10005628"|2000-02-18|2014-02-28||""
"C117837"|"PC10005629"|2001-06-23|2016-04-30||""
"C117836"|"PC10005630"|2005-12-10|2014-12-31||""
"C117835"|"PC10005631"|2003-07-12|||""
"C117834"|"PC10005632"|2007-06-21|2014-06-30||""
"C117833"|"PC10005633"|1998-12-18|2013-12-31||""
"C117832"|"PC10005634"|2007-01-07|2014-01-31||""
"C117831"|"PC10005635"|1996-11-02|||""
"C117830"|"PC10005636"|2000-05-28|2014-05-31||""
"C117829"|"PC10005637"|2008-09-13|2015-09-30||""
"C117828"|"PC10005638"|2003-04-24|2014-04-30||""
"C117827"|"PC10005639"|2010-11-14|2014-11-30||""
"C117826"|"PC10005640"|1998-05-04|2014-02-28||""
"C117825"|"PC10005641"|2010-11-12|2014-11-30||""
"C117824"|"PC10005642"|1993-12-15|2015-07-31||""
"C117823"|"PC10005643"|2011-01-20|2015-01-31||""
"C117822"|"PC10005644"|2009-03-21|2014-03-31|2013-06-19|"VOL_CHURN"
"C117822"|"PC10005645"|1996-01-18|2014-01-31||""
"C117821"|"PC10005646"|2004-06-20|2015-07-31||""
"C117820"|"PC10005647"|1997-09-08|2014-02-28||""
"C117819"|"PC10005648"|1999-04-21|2014-04-30|2013-03-23|"VOL_CHURN"
"C117818"|"PC10005649"|2011-03-04|2015-03-31||""
"C117817"|"PC10005650"|2005-05-08|2016-01-31||""
"C117816"|"PC10005651"|2009-07-12|2016-07-31||""
"C117816"|"PC10005652"|2007-05-11|2014-05-31||""
"C117815"|"PC10005653"|2002-12-20|2013-12-31||""
"C117814"|"PC10005654"|2006-07-02|2016-07-31||""
"C117813"|"PC10005655"|2000-06-03|2014-06-30||""
"C117812"|"PC10005656"|1999-02-10|2016-06-30||""
"C117811"|"PC10005657"|1999-01-13|2013-10-31||""
"C117810"|"PC10005658"|2007-11-01|2014-11-30||""
"C117809"|"PC10005659"|2004-06-13|2014-06-30||""
"C117808"|"PC10005660"|2008-02-12|||""
"C117807"|"PC10005661"|2002-01-16|2013-11-30||""
"C117806"|"PC10005662"|2001-11-17|2014-11-30||""
"C117805"|"PC10005663"|1995-02-15|2013-11-30||""
"C117804"|"PC10005664"|1999-03-26|2015-03-31|2013-05-03|"VOL_CHURN"
"C117803"|"PC10005665"|2009-11-27|2013-11-30||""
"C117802"|"PC10005666"|2008-03-20|2015-03-31||""
"C117801"|"PC10005667"|2001-09-09|2015-03-31||""
"C117800"|"PC10005668"|1997-11-14|2014-02-28|2013-05-07|"VOL_CHURN"
"C117799"|"PC10005669"|1999-04-30|2014-04-30||""
"C117798"|"PC10005670"|2008-02-06||2013-03-03|"VOL_CHURN"
"C117797"|"PC10005671"|2008-02-27|||""
"C117796"|"PC10005672"|2006-12-02|2013-12-31||""
"C117796"|"PC10005673"|1998-08-08|2014-05-31||""
"C117795"|"PC10005674"|2007-06-20|2014-06-30||""
"C117794"|"PC10005675"|2007-10-24|2015-11-30||""
"C117793"|"PC10005676"|2004-07-07|2016-07-31||""
"C117792"|"PC10005677"|2007-01-05|2016-05-31||""
"C117791"|"PC10005678"|2004-09-30|2013-09-30||""
"C117790"|"PC10005679"|2001-01-11|2014-01-31||""
"C117789"|"PC10005680"|1995-01-12|2014-01-31||""
"C117788"|"PC10005681"|1999-02-10|2014-07-31||""
"C117787"|"PC10005682"|2011-01-19|2015-01-31||""
"C117786"|"PC10005683"|2003-06-24|2014-06-30||""
"C117786"|"PC10005684"|2001-02-01|2013-12-31||""
"C117785"|"PC10005685"|1999-01-14|2015-10-31||""
"C117784"|"PC10005686"|2002-12-08|2013-12-31||""
"C117783"|"PC10005687"|2006-11-25|2013-11-30||""
"C117783"|"PC10005688"|2003-06-25|2014-06-30||""
"C117782"|"PC10005689"|1994-03-12|2014-03-31||""
"C117781"|"PC10005690"|2001-09-08|2014-09-30||""
"C117780"|"PC10005691"|2005-07-21|2014-07-31||""
"C117779"|"PC10005692"|1993-03-19|2014-03-31||""
"C117778"|"PC10005693"|2008-06-21|2015-06-30|2013-04-09|"VOL_CHURN"
"C117777"|"PC10005694"|2009-03-21|2014-03-31||""
"C117777"|"PC10005695"|1994-10-26|2016-01-31||""
"C117776"|"PC10005696"|2011-06-23|2015-06-30||""
"C117775"|"PC10005697"|2000-07-21|2015-07-31||""
"C117774"|"PC10005698"|2002-11-07|2013-11-30||""
"C117773"|"PC10005699"|1992-12-03|2014-02-28||""
"C117772"|"PC10005700"|2003-11-06|2014-11-30||""
"C117771"|"PC10005701"|2000-04-22|2014-04-30||""
"C117770"|"PC10005702"|2007-05-10|2014-05-31||""
"C117769"|"PC10005703"|2009-03-04|2014-03-31||""
"C117769"|"PC10005704"|2007-12-11|2014-12-31|2013-04-14|""
"C117769"|"PC10005705"|2007-06-27|2014-06-30||""
"C117768"|"PC10005706"|2000-11-26|2013-11-30||""
"C117767"|"PC10005707"|2009-05-17|2014-05-31||""
"C117767"|"PC10005708"|2001-12-14|2015-07-31||""
"C117766"|"PC10005709"|2010-06-18|2014-06-30||""
"C117765"|"PC10005710"|2001-03-23|2016-04-30||""
"C117764"|"PC10005711"|1992-11-06|2014-04-30||""
"C117763"|"PC10005712"|2002-10-18|2013-10-31|2013-03-12|"VOL_CHURN"
"C117762"|"PC10005713"|2004-09-09|2013-09-30||""
"C117761"|"PC10005714"|2010-06-05|2014-06-30||""
"C117760"|"PC10005715"|1998-04-20|2013-12-31||""
"C117759"|"PC10005716"|1999-02-10|2014-07-31||""
"C117758"|"PC10005717"|2003-03-04|2014-03-31||""
"C117757"|"PC10005718"|1996-01-30|2014-03-31||""
"C117757"|"PC10005719"|1994-07-30|2015-07-31||""
"C117756"|"PC10005720"|2008-07-04|2015-07-31||""
"C117755"|"PC10005721"|1995-07-09|2015-07-31|2013-01-20|"VOL_CHURN"
"C117754"|"PC10005722"|2011-10-07|2015-10-31||""
"C117753"|"PC10005723"|2006-12-15|2013-12-31||""
"C117752"|"PC10005724"|2009-06-19|2016-06-30|2013-03-26|"VOL_CHURN"
"C117751"|"PC10005725"|2007-11-01|2015-08-31||""
"C117750"|"PC10005726"|1995-08-01|2015-05-31||""
"C117749"|"PC10005727"|1999-04-09|2014-04-30||""
"C117748"|"PC10005728"|1999-12-16|2014-12-31||""
"C117747"|"PC10005729"|1996-03-06|2014-03-31||""
"C117746"|"PC10005730"|1994-12-29|2014-10-31||""
"C117745"|"PC10005731"|2005-06-09|2014-06-30||""
"C117744"|"PC10005732"|1998-06-18|2014-06-30||""
"C117744"|"PC10005733"|1995-08-13|2015-06-30||""
"C117743"|"PC10005734"|2007-06-22|2014-06-30||""
"C117742"|"PC10005735"|2002-10-06|2013-10-31||""
"C117741"|"PC10005736"|2003-03-04|2014-03-31||""
"C117740"|"PC10005737"|2010-12-05|2014-12-31||""
"C117739"|"PC10005738"|2009-03-04|2014-03-31||""
"C117738"|"PC10005739"|1998-12-11|2014-12-31||""
"C117737"|"PC10005740"|1999-07-02|2014-07-31||""
"C117736"|"PC10005741"|2004-04-21|2014-04-30||""
"C117735"|"PC10005742"|1998-03-21|2014-03-31||""
"C117734"|"PC10005743"|2006-07-05|2016-07-31||""
"C117734"|"PC10005744"|2005-11-27|2014-11-30||""
"C117733"|"PC10005745"|1996-05-11|2014-05-31||""
"C117732"|"PC10005746"|1998-10-18|2014-04-30||""
"C117731"|"PC10005747"|2008-04-26|2015-04-30||""
"C117730"|"PC10005748"|2011-05-06|2015-05-31||""
"C117729"|"PC10005749"|1998-04-12|2014-04-30||""
"C117728"|"PC10005750"|1999-02-10|2014-07-31||""
"C117727"|"PC10005751"|2010-09-24|2013-09-30||""
"C117726"|"PC10005752"|2003-07-02|2014-07-31||""
"C117725"|"PC10005753"|2000-01-22|2014-01-31||""
"C117724"|"PC10005754"|2006-01-27|2015-01-31||""
"C117723"|"PC10005755"|2006-01-08|2015-01-31||""
"C117722"|"PC10005756"|2001-09-22|2015-09-30||""
"C117721"|"PC10005757"|2009-03-04|2014-03-31||""
"C117720"|"PC10005758"|2005-03-17|2014-03-31||""
"C117719"|"PC10005759"|1999-05-26|2014-04-30||""
"C117718"|"PC10005760"|2002-08-08|2013-08-31||""
"C117717"|"PC10005761"|2009-03-04|2014-03-31||""
"C117716"|"PC10005762"|2008-09-28|2015-09-30||""
"C117715"|"PC10005763"|1998-08-08|2014-01-31||""
"C117714"|"PC10005764"|2009-03-04|2014-03-31||""
"C117713"|"PC10005765"|2004-04-09|2014-04-30||""
"C117712"|"PC10005766"|2011-09-15|2015-09-30||""
"C117711"|"PC10005767"|2003-08-05|2014-08-31||""
"C117710"|"PC10005768"|2007-09-01|2014-09-30||""
"C117709"|"PC10005769"|2001-12-05|2014-01-31|2013-04-16|"VOL_CHURN"
"C117708"|"PC10005770"|2004-05-13|2016-03-31||""
"C117707"|"PC10005771"|1996-07-31|2016-01-31||""
"C117706"|"PC10005772"|1999-02-10|2014-07-31||""
"C117705"|"PC10005773"|2004-09-15|2013-09-30||""
"C117704"|"PC10005774"|1997-03-16|2015-07-31||""
"C117703"|"PC10005775"|1996-07-27|2013-08-31||""
"C117702"|"PC10005776"|2007-01-31|2014-01-31||""
"C117701"|"PC10005777"|2009-03-21|2014-03-31||""
"C117701"|"PC10005778"|1997-08-22|2015-12-31||""
"C117700"|"PC10005779"|2005-10-02|2014-10-31||""
"C117699"|"PC10005780"|1998-08-02|2014-08-31||""
"C117699"|"PC10005781"|1992-11-13|2014-02-28||""
"C117698"|"PC10005782"|2007-12-14|||""
"C117697"|"PC10005783"|2003-10-21|2016-05-31||""
"C117696"|"PC10005784"|2004-04-02|2014-04-30||""
"C117695"|"PC10005785"|2009-07-30|2016-07-31||""
"C117694"|"PC10005786"|2006-11-16|2013-11-30||""
"C117693"|"PC10005787"|1999-01-14|2014-04-30||""
"C117692"|"PC10005788"|2006-06-23|2016-06-30||""
"C117691"|"PC10005789"|2007-05-17|2014-05-31||""
"C117690"|"PC10005790"|2000-12-03|2013-12-31||""
"C117689"|"PC10005791"|2007-06-26|2014-06-30||""
"C117688"|"PC10005792"|2001-07-27|2014-07-31||""
"C117687"|"PC10005793"|1999-09-08|2014-09-30||""
"C117686"|"PC10005794"|1992-11-04|2014-04-30||""
"C117685"|"PC10005795"|2006-05-13|2016-06-30|2013-04-14|"VOL_CHURN"
"C117684"|"PC10005796"|2001-03-07|2015-03-31||""
"C117684"|"PC10005797"|2000-07-05|2016-07-31||""
"C117683"|"PC10005798"|1999-04-28|2014-04-30||""
"C117682"|"PC10005799"|1996-01-30|2014-01-31||""
"C117681"|"PC10005800"|2002-05-25|2014-05-31||""
"C117680"|"PC10005801"|2007-06-07|2014-06-30||""
"C117679"|"PC10005802"|2010-01-31|2014-01-31||""
"C117678"|"PC10005803"|2006-07-02|2016-05-31||""
"C117677"|"PC10005804"|2008-09-24|2015-09-30||""
"C117676"|"PC10005805"|2004-03-26|2014-03-31||""
"C117675"|"PC10005806"|2010-04-04|2014-04-30||""
"C117674"|"PC10005807"|2002-08-24|2014-08-31||""
"C117673"|"PC10005808"|1997-08-30|2013-10-31||""
"C117672"|"PC10005809"|1995-11-23|2014-01-31||""
"C117671"|"PC10005810"|2011-06-17|2016-06-30||""
"C117670"|"PC10005811"|2009-03-04|2014-03-31||""
"C117669"|"PC10005812"|1993-07-31|2015-04-30||""
"C117668"|"PC10005813"|2011-07-13|2015-07-31|2013-05-04|"VOL_CHURN"
"C117668"|"PC10005814"|1997-08-13|2014-05-31||""
